,img_name,img_path,object_path
2440,004872.jpg,F:\VOCdevkit\VOC2007\JPEGImages\004872.jpg,F:\VOCdevkit\VOC2007\Annotations_array/004872.npy
2441,004873.jpg,F:\VOCdevkit\VOC2007\JPEGImages\004873.jpg,F:\VOCdevkit\VOC2007\Annotations_array/004873.npy
2442,004876.jpg,F:\VOCdevkit\VOC2007\JPEGImages\004876.jpg,F:\VOCdevkit\VOC2007\Annotations_array/004876.npy
2443,004878.jpg,F:\VOCdevkit\VOC2007\JPEGImages\004878.jpg,F:\VOCdevkit\VOC2007\Annotations_array/004878.npy
2444,004879.jpg,F:\VOCdevkit\VOC2007\JPEGImages\004879.jpg,F:\VOCdevkit\VOC2007\Annotations_array/004879.npy
2445,004882.jpg,F:\VOCdevkit\VOC2007\JPEGImages\004882.jpg,F:\VOCdevkit\VOC2007\Annotations_array/004882.npy
2446,004885.jpg,F:\VOCdevkit\VOC2007\JPEGImages\004885.jpg,F:\VOCdevkit\VOC2007\Annotations_array/004885.npy
2447,004886.jpg,F:\VOCdevkit\VOC2007\JPEGImages\004886.jpg,F:\VOCdevkit\VOC2007\Annotations_array/004886.npy
2448,004890.jpg,F:\VOCdevkit\VOC2007\JPEGImages\004890.jpg,F:\VOCdevkit\VOC2007\Annotations_array/004890.npy
2449,004895.jpg,F:\VOCdevkit\VOC2007\JPEGImages\004895.jpg,F:\VOCdevkit\VOC2007\Annotations_array/004895.npy
2450,004896.jpg,F:\VOCdevkit\VOC2007\JPEGImages\004896.jpg,F:\VOCdevkit\VOC2007\Annotations_array/004896.npy
2451,004897.jpg,F:\VOCdevkit\VOC2007\JPEGImages\004897.jpg,F:\VOCdevkit\VOC2007\Annotations_array/004897.npy
2452,004898.jpg,F:\VOCdevkit\VOC2007\JPEGImages\004898.jpg,F:\VOCdevkit\VOC2007\Annotations_array/004898.npy
2453,004902.jpg,F:\VOCdevkit\VOC2007\JPEGImages\004902.jpg,F:\VOCdevkit\VOC2007\Annotations_array/004902.npy
2454,004903.jpg,F:\VOCdevkit\VOC2007\JPEGImages\004903.jpg,F:\VOCdevkit\VOC2007\Annotations_array/004903.npy
2455,004905.jpg,F:\VOCdevkit\VOC2007\JPEGImages\004905.jpg,F:\VOCdevkit\VOC2007\Annotations_array/004905.npy
2456,004907.jpg,F:\VOCdevkit\VOC2007\JPEGImages\004907.jpg,F:\VOCdevkit\VOC2007\Annotations_array/004907.npy
2457,004910.jpg,F:\VOCdevkit\VOC2007\JPEGImages\004910.jpg,F:\VOCdevkit\VOC2007\Annotations_array/004910.npy
2458,004911.jpg,F:\VOCdevkit\VOC2007\JPEGImages\004911.jpg,F:\VOCdevkit\VOC2007\Annotations_array/004911.npy
2459,004912.jpg,F:\VOCdevkit\VOC2007\JPEGImages\004912.jpg,F:\VOCdevkit\VOC2007\Annotations_array/004912.npy
2460,004913.jpg,F:\VOCdevkit\VOC2007\JPEGImages\004913.jpg,F:\VOCdevkit\VOC2007\Annotations_array/004913.npy
2461,004916.jpg,F:\VOCdevkit\VOC2007\JPEGImages\004916.jpg,F:\VOCdevkit\VOC2007\Annotations_array/004916.npy
2462,004926.jpg,F:\VOCdevkit\VOC2007\JPEGImages\004926.jpg,F:\VOCdevkit\VOC2007\Annotations_array/004926.npy
2463,004928.jpg,F:\VOCdevkit\VOC2007\JPEGImages\004928.jpg,F:\VOCdevkit\VOC2007\Annotations_array/004928.npy
2464,004929.jpg,F:\VOCdevkit\VOC2007\JPEGImages\004929.jpg,F:\VOCdevkit\VOC2007\Annotations_array/004929.npy
2465,004931.jpg,F:\VOCdevkit\VOC2007\JPEGImages\004931.jpg,F:\VOCdevkit\VOC2007\Annotations_array/004931.npy
2466,004935.jpg,F:\VOCdevkit\VOC2007\JPEGImages\004935.jpg,F:\VOCdevkit\VOC2007\Annotations_array/004935.npy
2467,004936.jpg,F:\VOCdevkit\VOC2007\JPEGImages\004936.jpg,F:\VOCdevkit\VOC2007\Annotations_array/004936.npy
2468,004938.jpg,F:\VOCdevkit\VOC2007\JPEGImages\004938.jpg,F:\VOCdevkit\VOC2007\Annotations_array/004938.npy
2469,004939.jpg,F:\VOCdevkit\VOC2007\JPEGImages\004939.jpg,F:\VOCdevkit\VOC2007\Annotations_array/004939.npy
2470,004943.jpg,F:\VOCdevkit\VOC2007\JPEGImages\004943.jpg,F:\VOCdevkit\VOC2007\Annotations_array/004943.npy
2471,004946.jpg,F:\VOCdevkit\VOC2007\JPEGImages\004946.jpg,F:\VOCdevkit\VOC2007\Annotations_array/004946.npy
2472,004948.jpg,F:\VOCdevkit\VOC2007\JPEGImages\004948.jpg,F:\VOCdevkit\VOC2007\Annotations_array/004948.npy
2473,004950.jpg,F:\VOCdevkit\VOC2007\JPEGImages\004950.jpg,F:\VOCdevkit\VOC2007\Annotations_array/004950.npy
2474,004951.jpg,F:\VOCdevkit\VOC2007\JPEGImages\004951.jpg,F:\VOCdevkit\VOC2007\Annotations_array/004951.npy
2475,004953.jpg,F:\VOCdevkit\VOC2007\JPEGImages\004953.jpg,F:\VOCdevkit\VOC2007\Annotations_array/004953.npy
2476,004954.jpg,F:\VOCdevkit\VOC2007\JPEGImages\004954.jpg,F:\VOCdevkit\VOC2007\Annotations_array/004954.npy
2477,004955.jpg,F:\VOCdevkit\VOC2007\JPEGImages\004955.jpg,F:\VOCdevkit\VOC2007\Annotations_array/004955.npy
2478,004956.jpg,F:\VOCdevkit\VOC2007\JPEGImages\004956.jpg,F:\VOCdevkit\VOC2007\Annotations_array/004956.npy
2479,004958.jpg,F:\VOCdevkit\VOC2007\JPEGImages\004958.jpg,F:\VOCdevkit\VOC2007\Annotations_array/004958.npy
2480,004960.jpg,F:\VOCdevkit\VOC2007\JPEGImages\004960.jpg,F:\VOCdevkit\VOC2007\Annotations_array/004960.npy
2481,004961.jpg,F:\VOCdevkit\VOC2007\JPEGImages\004961.jpg,F:\VOCdevkit\VOC2007\Annotations_array/004961.npy
2482,004962.jpg,F:\VOCdevkit\VOC2007\JPEGImages\004962.jpg,F:\VOCdevkit\VOC2007\Annotations_array/004962.npy
2483,004963.jpg,F:\VOCdevkit\VOC2007\JPEGImages\004963.jpg,F:\VOCdevkit\VOC2007\Annotations_array/004963.npy
2484,004966.jpg,F:\VOCdevkit\VOC2007\JPEGImages\004966.jpg,F:\VOCdevkit\VOC2007\Annotations_array/004966.npy
2485,004967.jpg,F:\VOCdevkit\VOC2007\JPEGImages\004967.jpg,F:\VOCdevkit\VOC2007\Annotations_array/004967.npy
2486,004968.jpg,F:\VOCdevkit\VOC2007\JPEGImages\004968.jpg,F:\VOCdevkit\VOC2007\Annotations_array/004968.npy
2487,004972.jpg,F:\VOCdevkit\VOC2007\JPEGImages\004972.jpg,F:\VOCdevkit\VOC2007\Annotations_array/004972.npy
2488,004973.jpg,F:\VOCdevkit\VOC2007\JPEGImages\004973.jpg,F:\VOCdevkit\VOC2007\Annotations_array/004973.npy
2489,004974.jpg,F:\VOCdevkit\VOC2007\JPEGImages\004974.jpg,F:\VOCdevkit\VOC2007\Annotations_array/004974.npy
2490,004976.jpg,F:\VOCdevkit\VOC2007\JPEGImages\004976.jpg,F:\VOCdevkit\VOC2007\Annotations_array/004976.npy
2491,004977.jpg,F:\VOCdevkit\VOC2007\JPEGImages\004977.jpg,F:\VOCdevkit\VOC2007\Annotations_array/004977.npy
2492,004982.jpg,F:\VOCdevkit\VOC2007\JPEGImages\004982.jpg,F:\VOCdevkit\VOC2007\Annotations_array/004982.npy
2493,004983.jpg,F:\VOCdevkit\VOC2007\JPEGImages\004983.jpg,F:\VOCdevkit\VOC2007\Annotations_array/004983.npy
2494,004984.jpg,F:\VOCdevkit\VOC2007\JPEGImages\004984.jpg,F:\VOCdevkit\VOC2007\Annotations_array/004984.npy
2495,004985.jpg,F:\VOCdevkit\VOC2007\JPEGImages\004985.jpg,F:\VOCdevkit\VOC2007\Annotations_array/004985.npy
2496,004986.jpg,F:\VOCdevkit\VOC2007\JPEGImages\004986.jpg,F:\VOCdevkit\VOC2007\Annotations_array/004986.npy
2497,004987.jpg,F:\VOCdevkit\VOC2007\JPEGImages\004987.jpg,F:\VOCdevkit\VOC2007\Annotations_array/004987.npy
2498,004990.jpg,F:\VOCdevkit\VOC2007\JPEGImages\004990.jpg,F:\VOCdevkit\VOC2007\Annotations_array/004990.npy
2499,004991.jpg,F:\VOCdevkit\VOC2007\JPEGImages\004991.jpg,F:\VOCdevkit\VOC2007\Annotations_array/004991.npy
2500,004992.jpg,F:\VOCdevkit\VOC2007\JPEGImages\004992.jpg,F:\VOCdevkit\VOC2007\Annotations_array/004992.npy
2501,004994.jpg,F:\VOCdevkit\VOC2007\JPEGImages\004994.jpg,F:\VOCdevkit\VOC2007\Annotations_array/004994.npy
2502,004995.jpg,F:\VOCdevkit\VOC2007\JPEGImages\004995.jpg,F:\VOCdevkit\VOC2007\Annotations_array/004995.npy
2503,004997.jpg,F:\VOCdevkit\VOC2007\JPEGImages\004997.jpg,F:\VOCdevkit\VOC2007\Annotations_array/004997.npy
2504,004998.jpg,F:\VOCdevkit\VOC2007\JPEGImages\004998.jpg,F:\VOCdevkit\VOC2007\Annotations_array/004998.npy
2505,004999.jpg,F:\VOCdevkit\VOC2007\JPEGImages\004999.jpg,F:\VOCdevkit\VOC2007\Annotations_array/004999.npy
2506,005001.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005001.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005001.npy
2507,005003.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005003.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005003.npy
2508,005004.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005004.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005004.npy
2509,005006.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005006.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005006.npy
2510,005007.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005007.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005007.npy
2511,005014.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005014.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005014.npy
2512,005016.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005016.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005016.npy
2513,005018.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005018.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005018.npy
2514,005020.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005020.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005020.npy
2515,005023.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005023.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005023.npy
2516,005024.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005024.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005024.npy
2517,005026.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005026.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005026.npy
2518,005027.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005027.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005027.npy
2519,005028.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005028.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005028.npy
2520,005029.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005029.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005029.npy
2521,005032.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005032.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005032.npy
2522,005033.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005033.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005033.npy
2523,005036.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005036.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005036.npy
2524,005037.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005037.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005037.npy
2525,005039.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005039.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005039.npy
2526,005042.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005042.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005042.npy
2527,005045.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005045.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005045.npy
2528,005047.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005047.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005047.npy
2529,005052.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005052.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005052.npy
2530,005054.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005054.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005054.npy
2531,005055.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005055.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005055.npy
2532,005056.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005056.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005056.npy
2533,005057.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005057.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005057.npy
2534,005058.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005058.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005058.npy
2535,005061.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005061.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005061.npy
2536,005062.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005062.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005062.npy
2537,005063.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005063.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005063.npy
2538,005064.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005064.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005064.npy
2539,005065.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005065.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005065.npy
2540,005067.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005067.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005067.npy
2541,005068.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005068.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005068.npy
2542,005071.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005071.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005071.npy
2543,005072.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005072.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005072.npy
2544,005073.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005073.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005073.npy
2545,005077.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005077.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005077.npy
2546,005078.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005078.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005078.npy
2547,005079.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005079.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005079.npy
2548,005081.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005081.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005081.npy
2549,005084.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005084.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005084.npy
2550,005085.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005085.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005085.npy
2551,005086.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005086.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005086.npy
2552,005090.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005090.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005090.npy
2553,005093.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005093.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005093.npy
2554,005094.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005094.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005094.npy
2555,005097.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005097.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005097.npy
2556,005101.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005101.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005101.npy
2557,005102.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005102.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005102.npy
2558,005104.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005104.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005104.npy
2559,005107.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005107.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005107.npy
2560,005108.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005108.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005108.npy
2561,005110.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005110.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005110.npy
2562,005111.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005111.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005111.npy
2563,005114.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005114.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005114.npy
2564,005116.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005116.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005116.npy
2565,005121.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005121.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005121.npy
2566,005122.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005122.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005122.npy
2567,005124.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005124.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005124.npy
2568,005128.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005128.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005128.npy
2569,005129.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005129.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005129.npy
2570,005130.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005130.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005130.npy
2571,005131.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005131.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005131.npy
2572,005134.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005134.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005134.npy
2573,005135.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005135.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005135.npy
2574,005136.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005136.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005136.npy
2575,005138.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005138.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005138.npy
2576,005143.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005143.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005143.npy
2577,005144.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005144.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005144.npy
2578,005145.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005145.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005145.npy
2579,005146.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005146.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005146.npy
2580,005150.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005150.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005150.npy
2581,005153.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005153.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005153.npy
2582,005156.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005156.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005156.npy
2583,005159.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005159.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005159.npy
2584,005160.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005160.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005160.npy
2585,005161.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005161.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005161.npy
2586,005168.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005168.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005168.npy
2587,005169.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005169.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005169.npy
2588,005171.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005171.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005171.npy
2589,005173.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005173.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005173.npy
2590,005175.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005175.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005175.npy
2591,005176.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005176.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005176.npy
2592,005177.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005177.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005177.npy
2593,005179.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005179.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005179.npy
2594,005181.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005181.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005181.npy
2595,005183.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005183.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005183.npy
2596,005185.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005185.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005185.npy
2597,005186.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005186.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005186.npy
2598,005189.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005189.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005189.npy
2599,005190.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005190.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005190.npy
2600,005191.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005191.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005191.npy
2601,005195.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005195.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005195.npy
2602,005199.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005199.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005199.npy
2603,005202.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005202.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005202.npy
2604,005203.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005203.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005203.npy
2605,005208.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005208.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005208.npy
2606,005209.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005209.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005209.npy
2607,005210.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005210.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005210.npy
2608,005212.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005212.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005212.npy
2609,005214.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005214.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005214.npy
2610,005215.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005215.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005215.npy
2611,005217.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005217.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005217.npy
2612,005219.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005219.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005219.npy
2613,005220.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005220.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005220.npy
2614,005222.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005222.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005222.npy
2615,005223.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005223.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005223.npy
2616,005224.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005224.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005224.npy
2617,005229.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005229.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005229.npy
2618,005230.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005230.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005230.npy
2619,005231.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005231.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005231.npy
2620,005236.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005236.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005236.npy
2621,005239.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005239.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005239.npy
2622,005242.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005242.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005242.npy
2623,005244.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005244.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005244.npy
2624,005245.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005245.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005245.npy
2625,005246.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005246.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005246.npy
2626,005248.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005248.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005248.npy
2627,005253.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005253.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005253.npy
2628,005254.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005254.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005254.npy
2629,005257.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005257.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005257.npy
2630,005258.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005258.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005258.npy
2631,005259.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005259.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005259.npy
2632,005260.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005260.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005260.npy
2633,005262.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005262.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005262.npy
2634,005263.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005263.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005263.npy
2635,005264.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005264.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005264.npy
2636,005267.jpg,F:\VOCdevkit\VOC2007\JPEGImages\005267.jpg,F:\VOCdevkit\VOC2007\Annotations_array/005267.npy
